Date,Exercise,Muscle,Sets,Reps,Weight,Duration,Note
12/26/2022,Lateral Raises,Shoulders,2,10,15,,
12/26/2022,Lateral Raises,Shoulders,3,10,15,,
12/26/2022,Front Raises,Shoulders,1,10,15,,
12/26/2022,Front Raises,Shoulders,2,10,15,,
12/26/2022,Front Raises,Shoulders,3,10,15,,
12/28/2022,Pull-ups,Calisthenics,1,5,,,
12/28/2022,Pull-ups,Calisthenics,2,5,,,
12/28/2022,Chin-ups,Calisthenics,1,5,,,
12/28/2022,Dips,Calisthenics,1,10,,,
12/28/2022,Dips,Calisthenics,2,10,,,
12/28/2022,Dips,Calisthenics,3,10,,,
12/28/2022,Machine Seated Leg Press,Quadriceps,1,20,60,,
12/28/2022,Machine Seated Leg Press,Quadriceps,2,15,80,,
12/28/2022,Machine Seated Leg Press,Quadriceps,3,15,100,,
12/28/2022,Machine Seated Leg Press,Quadriceps,4,5,120,,
12/28/2022,Leg Extensions,Quadriceps,1,20,40,,both leg
12/28/2022,Leg Extensions,Quadriceps,2,15,30,,one leg
12/28/2022,Leg Extensions,Quadriceps,3,15,30,,one leg
